# Path metadata
# path_type,square
# num_drones,5
# square_size,70.0
# circle_radius,5.0
# figure8_size,8.0
# End metadata
timestamp,drone_id,x,y,z,waypoint_idx
0.0,-1,35.0,-35.0,-5.0,0
0.0,-1,35.0,32.0,-5.0,1
0.0,-1,32.0,35.0,-5.0,2
0.0,-1,-32.0,35.0,-5.0,3
0.0,-1,-35.0,32.0,-5.0,4
0.0,-1,-35.0,-32.0,-5.0,5
0.0,-1,-32.0,-35.0,-5.0,6
0.0,-1,35.0,-35.0,-5.0,7
1764849977.3111296,0,33.476837158203125,-35.2391242980957,-4.953839302062988,1
1764849977.3111296,1,30.50182342529297,-38.22964096069336,-4.946457386016846,1
1764849977.3111296,2,36.45542526245117,-32.23872947692871,-4.960862159729004,1
1764849977.3111296,3,30.531646728515625,-32.26616668701172,-4.957580089569092,1
1764849977.3111296,4,36.48267364501953,-38.25062561035156,-4.939197063446045,1
1764849977.3207455,0,33.47685241699219,-35.23924255371094,-4.953763008117676,1
1764849977.3207455,1,30.501893997192383,-38.22983169555664,-4.946381092071533,1
1764849977.3207455,2,36.455223083496094,-32.238698959350586,-4.960773944854736,1
1764849977.3207455,3,30.531517028808594,-32.2662467956543,-4.957503795623779,1
1764849977.3207455,4,36.482643127441406,-38.25048828125,-4.939038276672363,1
1764849977.330886,0,33.47685241699219,-35.23924255371094,-4.953763008117676,1
1764849977.330886,1,30.501962661743164,-38.23001480102539,-4.946307182312012,1
1764849977.330886,2,36.45484161376953,-32.23864555358887,-4.9605913162231445,1
1764849977.330886,3,30.531383514404297,-32.266326904296875,-4.95742654800415,1
1764849977.330886,4,36.48261260986328,-38.2503547668457,-4.93888521194458,1
1764849977.340794,0,33.476890563964844,-35.23944854736328,-4.953605651855469,1
1764849977.340794,1,30.502103805541992,-38.23041915893555,-4.9461493492126465,1
1764849977.340794,2,36.454627990722656,-32.238630294799805,-4.960474967956543,1
1764849977.340794,3,30.531097412109375,-32.26650619506836,-4.957253932952881,1
1764849977.340794,4,36.48255920410156,-38.25003433227539,-4.938544750213623,1
1764849977.350809,0,33.476890563964844,-35.23944854736328,-4.953605651855469,1
1764849977.350809,1,30.502178192138672,-38.23063659667969,-4.946065902709961,1
1764849977.350809,2,36.45442199707031,-32.238616943359375,-4.960358142852783,1
1764849977.350809,3,30.530956268310547,-32.26658630371094,-4.957165718078613,1
1764849977.350809,4,36.4825325012207,-38.2498779296875,-4.938383102416992,1
1764849977.36077,0,33.47691345214844,-35.239601135253906,-4.953615665435791,1
1764849977.36077,1,30.502323150634766,-38.23106002807617,-4.945906162261963,1
1764849977.36077,2,36.45403289794922,-32.23859977722168,-4.960122108459473,1
1764849977.36077,3,30.530811309814453,-32.26666259765625,-4.957076072692871,1
1764849977.36077,4,36.482505798339844,-38.24972152709961,-4.938220024108887,1
1764849977.3707407,0,33.47691345214844,-35.239601135253906,-4.953615665435791,1
1764849977.3707407,1,30.50238800048828,-38.23130416870117,-4.9458112716674805,1
1764849977.3707407,2,36.453819274902344,-32.23858642578125,-4.959986209869385,1
1764849977.3707407,3,30.530662536621094,-32.26674270629883,-4.956985950469971,1
1764849977.3707407,4,36.482486724853516,-38.249534606933594,-4.938035011291504,1
1764849977.3807576,0,33.476959228515625,-35.23981857299805,-4.954164981842041,1
1764849977.3807576,1,30.502452850341797,-38.23154830932617,-4.9456915855407715,1
1764849977.3807576,2,36.453609466552734,-32.23857498168945,-4.959849834442139,1
1764849977.3807576,3,30.530513763427734,-32.26681900024414,-4.956894874572754,1
1764849977.3807576,4,36.48244857788086,-38.249168395996094,-4.937683582305908,1
1764849977.3907602,0,33.476959228515625,-35.23981857299805,-4.954164981842041,1
1764849977.3907602,1,30.502517700195312,-38.23178482055664,-4.945574760437012,1
1764849977.3907602,2,36.45341110229492,-32.23856735229492,-4.959712505340576,1
1764849977.3907602,3,30.530216217041016,-32.26695251464844,-4.956710338592529,1
1764849977.3907602,4,36.48242950439453,-38.248985290527344,-4.9375176429748535,1
1764849977.4007328,0,33.47700119018555,-35.239864349365234,-4.955348968505859,1
1764849977.4007328,1,30.502653121948242,-38.232269287109375,-4.945326805114746,1
1764849977.4007328,2,36.453006744384766,-32.23855400085449,-4.959468364715576,1
1764849977.4007328,3,30.53005599975586,-32.267005920410156,-4.956614017486572,1
1764849977.4007328,4,36.48242950439453,-38.248775482177734,-4.937321662902832,1
1764849977.4108183,0,33.47700119018555,-35.239864349365234,-4.955348968505859,1
1764849977.4108183,1,30.502723693847656,-38.23251724243164,-4.945199012756348,1
1764849977.4108183,2,36.45280075073242,-32.23854637145996,-4.959343910217285,1
1764849977.4108183,3,30.52989959716797,-32.26705551147461,-4.956519603729248,1
1764849977.4108183,4,36.482425689697266,-38.248565673828125,-4.937134265899658,1
1764849977.4207559,0,33.47709655761719,-35.239437103271484,-4.959084510803223,1
1764849977.4207559,1,30.50279426574707,-38.232757568359375,-4.945079326629639,1
1764849977.4207559,2,36.45260238647461,-32.23854446411133,-4.959226131439209,1
1764849977.4207559,3,30.529743194580078,-32.2671012878418,-4.956437110900879,1
1764849977.4207559,4,36.482421875,-38.2481575012207,-4.936790466308594,1
1764849977.4307315,0,33.47709655761719,-35.239437103271484,-4.959084510803223,1
