# Path metadata
# path_type,square
# speed,2.0
# num_drones,5
# square_size,10.0
# circle_radius,5.0
# figure8_size,8.0
# End metadata
timestamp,drone_id,x,y,z,waypoint_idx
0.0,-1,5.0,-5.0,-5.0,0
0.0,-1,5.0,-1.666666666666667,-5.0,1
0.0,-1,5.0,1.666666666666666,-5.0,2
0.0,-1,5.0,5.0,-5.0,3
0.0,-1,1.666666666666667,5.0,-5.0,4
0.0,-1,-1.666666666666666,5.0,-5.0,5
0.0,-1,-5.0,5.0,-5.0,6
0.0,-1,-5.0,1.666666666666667,-5.0,7
0.0,-1,-5.0,-1.666666666666666,-5.0,8
0.0,-1,-5.0,-5.0,-5.0,9
0.0,-1,-1.666666666666667,-5.0,-5.0,10
0.0,-1,1.666666666666666,-5.0,-5.0,11
0.0,-1,5.0,-5.0,-5.0,12
1764271084.7053573,0,4.829087734222412,-4.5650177001953125,-4.366835594177246,1
1764271084.7053573,1,4.853860378265381,-7.557595252990723,-4.354529857635498,1
1764271084.7053573,2,7.815817832946777,-4.618292689323425,-4.365255355834961,1
1764271084.7053573,3,4.811059951782227,-1.5309042930603027,-4.359656810760498,1
1764271084.7053573,4,1.8446221351623535,-4.570190191268921,-4.354509353637695,1
1764271084.7150009,0,4.828919410705566,-4.565089225769043,-4.366902828216553,1
1764271084.7150009,1,4.8537901639938354,-7.557839393615723,-4.354569911956787,1
1764271084.7150009,2,7.81566858291626,-4.618439793586731,-4.365305423736572,1
1764271084.7150009,3,4.810998439788818,-1.5309324264526367,-4.359686374664307,1
1764271084.7150009,4,1.8446221351623535,-4.570190191268921,-4.354509353637695,1
1764271084.7246032,0,4.828570365905762,-4.565234184265137,-4.367039203643799,1
1764271084.7246032,1,4.853696703910828,-7.558065414428711,-4.3546061515808105,1
1764271084.7246032,2,7.81566858291626,-4.618439793586731,-4.365305423736572,1
1764271084.7246032,3,4.810868740081787,-1.53098726272583,-4.359736919403076,1
1764271084.7246032,4,1.8455901145935059,-4.570205211639404,-4.354593276977539,1
1764271084.7347004,0,4.828390121459961,-4.565308570861816,-4.367108345031738,1
1764271084.7347004,1,4.853510022163391,-7.558515548706055,-4.354684829711914,1
