# Path metadata
# path_type,square
# speed,2.0
# num_drones,5
# square_size,70.0
# circle_radius,5.0
# figure8_size,8.0
# End metadata
timestamp,drone_id,x,y,z,waypoint_idx
0.0,-1,35.0,-35.0,-5.0,0
0.0,-1,35.0,-17.5,-5.0,1
0.0,-1,35.0,0.0,-5.0,2
0.0,-1,35.0,17.5,-5.0,3
0.0,-1,35.0,35.0,-5.0,4
0.0,-1,17.5,35.0,-5.0,5
0.0,-1,0.0,35.0,-5.0,6
0.0,-1,-17.5,35.0,-5.0,7
0.0,-1,-35.0,35.0,-5.0,8
0.0,-1,-35.0,17.5,-5.0,9
0.0,-1,-35.0,0.0,-5.0,10
0.0,-1,-35.0,-17.5,-5.0,11
0.0,-1,-35.0,-35.0,-5.0,12
0.0,-1,-17.5,-35.0,-5.0,13
0.0,-1,0.0,-35.0,-5.0,14
0.0,-1,17.5,-35.0,-5.0,15
0.0,-1,35.0,-35.0,-5.0,16
1764668003.0516782,0,33.53459930419922,-34.971893310546875,-4.308330059051514,0
1764668003.0516782,1,30.560083389282227,-38.00853729248047,-4.3119916915893555,0
1764668003.0516782,2,36.48664474487305,-31.984821319580078,-4.303277969360352,0
1764668003.0516782,3,30.558677673339844,-31.997299194335938,-4.3003621101379395,0
1764668003.0516782,4,36.52218246459961,-37.968875885009766,-4.306710243225098,0
1764668003.061656,0,33.53447341918945,-34.97199630737305,-4.308323860168457,0
1764668003.061656,1,30.560869216918945,-38.0086669921875,-4.311888694763184,0
1764668003.061656,2,36.48645782470703,-31.984617233276367,-4.303261756896973,0
1764668003.061656,3,30.55911636352539,-31.995906829833984,-4.300147533416748,0
1764668003.061656,4,36.52226257324219,-37.96890640258789,-4.306734561920166,0
1764668003.0715225,0,33.53434753417969,-34.97209930419922,-4.308317184448242,0
1764668003.0715225,1,30.560869216918945,-38.0086669921875,-4.311888694763184,0
1764668003.0715225,2,36.486270904541016,-31.984418869018555,-4.30324649810791,0
1764668003.0715225,3,30.55911636352539,-31.995906829833984,-4.300147533416748,0
1764668003.0715225,4,36.522422790527344,-37.968971252441406,-4.306783199310303,0
1764668003.0815265,0,33.53410720825195,-34.972293853759766,-4.308306694030762,0
1764668003.0815265,1,30.561981201171875,-38.00886154174805,-4.311803817749023,0
1764668003.0815265,2,36.485897064208984,-31.984033584594727,-4.303199768066406,0
1764668003.0815265,3,30.559539794921875,-31.99454116821289,-4.299952507019043,0
1764668003.0815265,4,36.52250289916992,-37.9690055847168,-4.306807041168213,0
1764668003.091611,0,33.533966064453125,-34.972412109375,-4.308345794677734,0
1764668003.091611,1,30.561981201171875,-38.00886154174805,-4.311803817749023,0
1764668003.091611,2,36.48571014404297,-31.98384666442871,-4.303168773651123,0
1764668003.091611,3,30.559539794921875,-31.99454116821289,-4.299952507019043,0
1764668003.091611,4,36.52265930175781,-37.9691276550293,-4.30687141418457,0
1764668003.1015177,0,33.53382110595703,-34.97252655029297,-4.30844259262085,0
1764668003.1015177,1,30.56267547607422,-38.00901794433594,-4.311751365661621,0
1764668003.1015177,2,36.48552322387695,-31.983665466308594,-4.303139686584473,0
1764668003.1015177,3,30.560104370117188,-31.99252700805664,-4.299686431884766,0
1764668003.1015177,4,36.522735595703125,-37.96918487548828,-4.30690336227417,0
1764668003.1116383,0,33.53354263305664,-34.97275161743164,-4.30893611907959,0
1764668003.1116383,1,30.56267547607422,-38.00901794433594,-4.311751365661621,0
1764668003.1116383,2,36.48534393310547,-31.983488082885742,-4.303117752075195,0
1764668003.1116383,3,30.560104370117188,-31.99252700805664,-4.299686431884766,0
1764668003.1116383,4,36.5228157043457,-37.96924591064453,-4.306946277618408,0
1764668003.1216028,0,33.533409118652344,-34.97285842895508,-4.3094377517700195,0
1764668003.1216028,1,30.563636779785156,-38.00923538208008,-4.311669826507568,0
1764668003.1216028,2,36.48516845703125,-31.983314514160156,-4.303096771240234,0
1764668003.1216028,3,30.560619354248047,-31.99059295654297,-4.299465179443359,0
1764668003.1216028,4,36.522891998291016,-37.96930694580078,-4.30698823928833,0
1764668003.1315143,0,33.53327178955078,-34.97298812866211,-4.310198783874512,0
1764668003.1315143,1,30.563636779785156,-38.00923538208008,-4.311669826507568,0
1764668003.1315143,2,36.484779357910156,-31.982988357543945,-4.303016662597656,0
1764668003.1315143,3,30.560619354248047,-31.99059295654297,-4.299465179443359,0
1764668003.1315143,4,36.523067474365234,-37.96947479248047,-4.307093620300293,0
1764668003.1416147,0,33.53316879272461,-34.97311019897461,-4.311273097991943,0
1764668003.1416147,1,30.564220428466797,-38.00938034057617,-4.311635494232178,0
1764668003.1416147,2,36.484596252441406,-31.982831954956055,-4.302978992462158,0
1764668003.1416147,3,30.560924530029297,-31.989349365234375,-4.299341201782227,0
1764668003.1416147,4,36.523155212402344,-37.96955490112305,-4.307145118713379,0
1764668003.151534,0,33.53310775756836,-34.97335433959961,-4.314479827880859,0
1764668003.151534,1,30.564220428466797,-38.00938034057617,-4.311635494232178,0
1764668003.151534,2,36.484413146972656,-31.98267936706543,-4.302942752838135,0
1764668003.151534,3,30.560924530029297,-31.989349365234375,-4.299341201782227,0
1764668003.151534,4,36.52324295043945,-37.96963882446289,-4.307196617126465,0
1764668003.1615276,0,33.53316879272461,-34.9734992980957,-4.316679954528809,0
1764668003.1615276,1,30.56501007080078,-38.00959777832031,-4.311605930328369,0
1764668003.1615276,2,36.48402404785156,-31.982397079467773,-4.302844524383545,0
1764668003.1615276,3,30.561336517333984,-31.987552642822266,-4.299212455749512,0
1764668003.1615276,4,36.52334976196289,-37.9697380065918,-4.307245254516602,0
1764668003.1716206,0,33.533321380615234,-34.9736442565918,-4.319259166717529,0
1764668003.1716206,1,30.56501007080078,-38.00959777832031,-4.311605930328369,0
1764668003.1716206,2,36.48384094238281,-31.982261657714844,-4.302802562713623,0
